lagday0,lagday1,lagday2,lagday3,lagday4,lagday5,lagday6,lagday7,lagday8,lagday9,lagday10,lagday11,lagday12,lagday13,lagday14,lagday15,lagday16,lagday17,lagday18,lagday19,lagday20,lagday21,lagday22,lagday23,lagday24,lagday25,lagday26,lagday27,lagday28,lagday29,lagday30,lagday31,lagday32,lagday33,lagday34,lagday35,lagday36,lagday37,lagday38,lagday39,lagday40,lagday41,lagday42,lagday43,lagday44,lagday45,lagday46,lagday47,lagday48,lagday49,lagday50,lagday51,lagday52,lagday53,lagday54,lagday55,lagday56,lagday57,lagday58,lagday59,lagday60
11.206,6.412999999999999,4.842,10.919,14.825,9.662,7.715,6.096,8.192,8.054,5.142,6.15,9.091000000000001,9.274,3.9219999999999997,4.317,5.545,4.602,3.4789999999999996,10.693,8.517999999999999,6.877999999999999,7.853,4.002,3.0580000000000003,11.165999999999999,8.289,6.942,3.573,6.085,7.245,6.421,8.229,12.625,7.907,8.157,4.5089999999999995,4.362,12.777000000000001,13.232000000000001,6.784,4.89,5.404,4.676,4.95,6.678,4.453,12.017000000000001,8.026,9.847000000000001,15.785,13.482000000000001,6.369,5.6229999999999976,9.588,6.803,5.996,4.093,3.7739999999999996,8.049,4.768
11.206,6.412999999999999,4.842,12.082,9.641,10.671,13.453,12.873,12.828,9.362,3.839,4.234,3.557,7.379,8.961,12.422,18.354,11.212,10.302999999999999,9.056000000000001,6.268,8.762,8.806000000000003,6.528,4.793,9.49,11.04,11.205,7.14,6.601,5.313,7.747000000000001,6.222,8.667,7.562,7.022,7.697,6.431,9.237,12.468,9.845,5.369,4.1819999999999995,10.604000000000001,9.627,5.489,5.922999999999999,10.174,6.901,8.24,13.038,6.31,4.738,3.236,7.136,5.132999999999999,6.037999999999999,10.253,6.522,7.8320000000000025,6.914
11.206,6.49,4.891,10.026,9.78,8.716000000000001,12.137,18.819000000000006,14.872,12.208,7.921,5.599,2.886,3.678,9.45,11.359000000000002,16.099,19.12,16.865,13.239,8.456,9.937999999999999,7.563,8.652999999999999,6.862,6.096,4.23,7.784,7.164,4.431,4.49,5.3770000000000024,6.347,4.8660000000000005,6.19,5.949,11.123,6.694,5.3870000000000005,10.038,13.185,7.84,3.778,10.889000000000001,12.687000000000001,8.455,3.655,7.601,11.83,15.869000000000002,18.067,12.658,4.838,3.239,8.13,8.161,5.955,15.382,14.005,10.434000000000001,8.31
11.206,6.412999999999999,4.842,10.224,16.500999999999998,8.094,7.5070000000000014,12.241,16.221,7.81,3.543,4.062,5.662999999999999,11.435,6.931,7.007999999999999,5.211,3.5980000000000003,4.505,4.622,7.4689999999999985,8.941,10.027999999999999,3.365,4.649,9.424,6.4179999999999975,5.605,4.624,8.351,8.603,7.319,12.117,14.821,13.479000000000001,9.777999999999999,4.993,5.246,19.503,10.048,7.518,5.7989999999999995,5.601,5.041,5.396,7.155,5.185,17.683,10.79,14.729000000000001,16.019000000000002,13.47,8.19,10.299000000000001,16.108,7.6679999999999975,6.977,4.846,5.33,7.798999999999999,4.74
11.206,6.49,4.891,10.026,9.78,8.716000000000001,12.137,18.819000000000006,14.872,12.208,7.921,5.599,2.886,3.678,9.45,11.359000000000002,16.099,19.12,16.865,13.239,8.456,9.937999999999999,7.563,8.652999999999999,6.862,6.096,4.23,7.784,7.164,4.431,4.49,5.3770000000000024,6.347,4.8660000000000005,6.19,5.949,10.995,6.694,5.3870000000000005,10.038,13.185,7.84,3.778,10.889000000000001,12.687000000000001,8.455,3.655,7.601,11.83,15.869000000000002,18.067,12.658,4.838,3.239,8.13,8.161,5.955,15.382,14.005,10.434000000000001,8.31
11.206,6.412999999999999,4.842,14.103,13.532,14.142999999999999,15.485,15.435,13.937999999999999,13.849,12.661,14.626,19.327,15.934000000000001,9.03,11.128,14.81,15.96,14.347000000000001,16.726,15.040999999999999,12.552,11.033,9.329,6.49,7.152,11.274000000000001,10.65,10.199,7.433,6.278,10.427,8.086,10.427,10.45,9.227,11.993,9.652999999999999,10.482000000000001,14.888,12.606,7.124,6.959,15.311,16.802,9.051,8.234,9.769,11.387,11.917,11.557,9.996,6.835,4.067,9.277000000000001,9.458,7.1579999999999995,9.686,10.543,7.199,8.439
11.206,6.412999999999999,4.842,18.215999999999998,13.376,15.34,15.606,11.536,14.085,11.142999999999999,6.367999999999999,5.852,6.365,11.409,14.017999999999999,17.355,15.637,20.756,14.780999999999999,10.770999999999999,10.503,9.709,9.67,7.355,4.655,8.774,9.036,7.619,7.926,7.32,6.676,4.955,4.468999999999999,8.232999999999999,11.035,7.022,7.608,9.014,10.679,11.398,8.856,5.5420000000000025,6.54,7.41,11.136,4.967,7.6610000000000005,10.626,7.7029999999999985,8.674,15.048,10.192,6.537999999999999,4.178,8.079,5.711,8.112,8.365,5.079,8.758,12.068
11.206,6.412999999999999,4.842,15.395,15.556,14.692,11.59,6.535,9.272,9.182,6.916,6.702000000000001,12.125,11.104000000000001,3.9219999999999997,6.97,7.058,5.127000000000002,5.207999999999998,5.596,7.556,6.546,9.328,5.098,2.7760000000000002,11.913,8.966000000000003,8.161,4.742,6.297999999999999,7.142,7.215,8.605,12.683,9.609,8.984,5.008,5.222,12.529000000000002,17.141,7.487,5.136,5.142,6.191,6.2,7.767,5.044,12.600999999999999,9.55,10.322000000000001,17.339000000000002,15.194,7.117000000000001,5.189,9.37,8.451,10.989,5.586,6.8820000000000014,10.016,4.949
11.206,6.412999999999999,4.842,15.395,15.556,14.692,11.59,6.535,9.272,9.182,6.916,6.702000000000001,12.125,11.104000000000001,5.7920000000000025,6.97,7.058,5.127000000000002,5.207999999999998,5.596,7.556,6.546,9.328,5.098,2.7760000000000002,11.913,8.966000000000003,8.161,4.742,6.297999999999999,7.142,7.215,8.605,12.683,9.609,8.984,5.008,5.222,12.529000000000002,17.141,7.487,5.136,5.142,6.191,6.2,7.767,5.044,12.600999999999999,9.55,10.322000000000001,17.339000000000002,15.194,7.117000000000001,5.189,9.37,8.451,10.989,5.586,6.8820000000000014,10.016,4.949
11.206,6.412999999999999,4.842,11.532,10.367,8.331,11.095999999999998,16.273,13.747,11.244000000000002,13.29,7.1320000000000014,4.625,2.778,5.8610000000000015,8.568,14.422,15.155,17.675,16.637999999999998,14.378,11.264000000000001,8.71,8.005,6.349,5.144,6.08,9.091000000000001,8.171,6.855,5.046,4.585,6.246,7.603,4.65,7.981,10.162,7.209,6.478,13.047,10.421,8.066,3.4960000000000004,11.135,10.582,7.718,3.9339999999999997,6.731,10.94,15.345999999999998,15.765,8.663,4.001,4.218,7.444,7.489,5.731,14.797,16.627,14.58,10.376
11.206,6.412999999999999,4.842,7.474,12.102,7.527,5.529,7.086,8.954,6.526,4.614,3.904,3.363,5.4,6.915,8.048,5.26,4.152,3.655,10.693,8.517999999999999,13.122,6.7989999999999995,4.17,9.137,7.982,7.0470000000000015,5.6229999999999976,5.6720000000000015,8.243,5.615,10.013,13.958,13.427999999999999,10.158,7.697999999999999,5.849,5.937,9.994,8.501,6.2070000000000025,7.932,7.3610000000000015,5.185,6.8,6.037000000000001,5.73,12.401,9.433,8.743,8.754,7.877999999999999,3.444,10.843,12.693,4.744,8.257,6.0870000000000015,5.17,6.319,6.1129999999999995
11.206,6.412999999999999,4.842,10.029,7.699,8.324,11.832,13.026,14.073,12.168,3.665,4.343,3.5060000000000002,2.6689999999999996,6.316,9.897,14.175,13.325999999999999,15.033,11.575,6.836,10.033,8.128,9.565,7.483,6.165,7.689,10.252,8.332,6.926,5.317,6.224,7.381,7.885,4.896,7.176,10.995,6.574,6.7520000000000024,12.213,8.806000000000003,8.613999999999999,4.77,11.892999999999999,9.536,9.597000000000001,3.945,8.011000000000001,9.496,12.453,13.077,8.215,3.1180000000000003,4.225,8.094,5.546,6.867999999999999,13.01,16.05,9.815,8.122
11.206,6.412999999999999,4.842,15.395,15.556,14.692,11.59,6.535,9.272,9.182,6.916,6.702000000000001,12.125,11.104000000000001,5.7920000000000025,6.97,7.058,5.127000000000002,5.207999999999998,5.596,7.556,6.546,9.328,5.098,2.7760000000000002,11.913,8.966000000000003,8.161,4.742,6.297999999999999,7.142,7.215,8.605,12.683,9.609,8.984,5.008,5.222,12.529000000000002,17.141,7.487,5.136,12.974,15.962,6.2,7.767,5.044,12.600999999999999,9.55,10.322000000000001,17.339000000000002,15.194,7.117000000000001,5.189,9.37,8.451,10.989,5.586,6.8820000000000014,10.016,4.949
11.206,6.412999999999999,4.842,10.919,14.825,9.662,7.715,6.096,8.192,8.054,5.142,6.15,9.091000000000001,9.274,3.9219999999999997,4.317,5.545,4.602,3.4789999999999996,5.018,6.46,6.877999999999999,7.853,4.002,3.0580000000000003,11.165999999999999,8.289,6.942,3.573,6.085,7.245,6.421,8.229,12.625,7.907,8.157,4.5089999999999995,4.362,12.777000000000001,13.232000000000001,6.784,4.89,5.404,4.676,4.95,6.678,4.453,12.017000000000001,8.026,9.847000000000001,15.785,13.482000000000001,6.369,5.6229999999999976,9.588,6.803,5.996,4.093,3.7739999999999996,8.049,4.768
11.206,6.412999999999999,4.842,11.619000000000002,18.235,9.853,9.232999999999999,15.793,17.817999999999994,10.257,5.671,5.349,7.791,13.138,7.0920000000000005,6.604,7.029,4.997,5.4239999999999995,5.346,7.794,8.532,10.329,3.9160000000000004,5.033,11.392999999999999,7.136,6.125,4.603,8.076,8.67,8.121,13.264000000000001,18.178,14.356,10.083,5.12,5.278,20.983,11.527000000000001,8.89,6.013999999999999,6.859,6.146,5.771,8.662,5.4060000000000015,16.529,10.844000000000001,18.07,17.542,14.100999999999999,8.838,10.677,16.927,7.903,7.664,5.567,7.21,8.258,5.335
11.206,6.412999999999999,4.842,6.796,6.149,8.187999999999999,15.773,14.533,10.879000000000001,10.587,10.769,4.462,13.923,10.72,3.093,19.609,20.395,10.079,6.885,4.635,9.107999999999999,8.885,6.067,5.466,5.966,5.0489999999999995,4.9510000000000005,8.759,8.332,6.926,3.6289999999999996,5.013,5.864,11.477,8.709,6.76,6.505,6.4220000000000015,4.583,9.383,7.2170000000000005,5.032,6.026,5.006,6.226,7.268,4.14,7.0120000000000005,12.692,17.949,13.47,15.559000000000001,11.247,7.095,10.873,11.095999999999998,18.21,17.567999999999998,11.614,9.84,8.691
11.206,6.412999999999999,4.842,10.919,14.825,9.662,7.715,6.096,8.192,8.054,5.142,6.15,9.091000000000001,9.274,3.9219999999999997,4.317,5.545,4.602,3.4789999999999996,5.018,6.46,6.877999999999999,7.853,4.002,3.0580000000000003,11.165999999999999,8.289,6.942,3.573,6.085,7.245,6.421,8.229,12.625,7.907,8.157,4.5089999999999995,4.362,12.777000000000001,13.232000000000001,6.784,4.89,5.404,4.676,4.95,6.678,4.453,12.017000000000001,8.026,9.847000000000001,15.785,13.482000000000001,6.369,5.6229999999999976,9.588,6.803,5.996,4.093,3.7739999999999996,8.049,4.768
11.206,6.412999999999999,4.842,13.642999999999999,14.116,16.578,13.827,9.856,11.979000000000001,7.559,6.604,5.916,10.088,7.886,7.43,11.953,9.377,7.5870000000000015,7.0760000000000005,9.179,11.277000000000001,8.839,9.402000000000001,6.2829999999999995,3.4610000000000003,12.544,9.871,7.841,4.908,6.68,6.961,7.482,7.46,11.511,10.097000000000001,6.5520000000000005,6.01,5.0280000000000005,11.966,15.32,11.61,5.532,6.19,6.391,8.174,4.2589999999999995,5.619,12.115,10.092,6.3329999999999975,12.513,12.924000000000001,5.247000000000001,4.973,7.9170000000000025,7.9689999999999985,14.923,9.33,9.702,9.695,6.16
11.206,6.412999999999999,4.842,10.224,16.500999999999998,8.094,7.5070000000000014,12.241,16.221,7.81,3.543,4.062,5.662999999999999,11.435,6.931,7.007999999999999,5.211,3.5980000000000003,4.505,4.622,7.4689999999999985,8.941,10.027999999999999,3.365,4.649,9.424,6.4179999999999975,5.605,8.332,6.926,8.603,7.319,12.117,14.821,13.479000000000001,9.777999999999999,4.993,5.246,19.503,10.048,7.518,5.7989999999999995,5.601,5.041,5.396,7.155,5.185,17.683,10.79,14.729000000000001,16.019000000000002,13.47,8.19,10.299000000000001,16.108,7.6679999999999975,6.977,4.846,5.33,7.798999999999999,4.74
11.206,6.412999999999999,4.842,7.32,17.71,5.6,3.822,9.148,10.031,6.205,5.398,3.162,3.266,4.317,3.9219999999999997,7.338999999999999,4.075,3.25,3.103,4.879,9.625,11.55,7.119,2.745,6.689,6.268,5.296,5.436,5.192,6.956,3.947,4.683,7.875,10.296,10.994000000000002,5.641,4.651,6.6560000000000015,11.773,8.857999999999997,6.232,5.244,6.585,5.303,4.4510000000000005,5.191,6.902,10.629000000000001,7.001,10.264000000000001,7.6110000000000015,6.662000000000001,4.3469999999999995,7.5939999999999985,11.485,4.723,6.224,3.11,4.453,4.684,4.567
11.206,6.412999999999999,4.842,15.687000000000001,13.793,16.088,16.61,10.789000000000001,12.280999999999999,9.599,6.04,5.402,5.247000000000001,8.735,12.785,16.923,23.486,20.089000000000002,14.862,9.591000000000001,9.355,9.605,9.722000000000001,6.746,4.308,8.908999999999997,9.003,9.253,6.545,6.876,6.545,5.318,4.21,8.161,11.216,7.022,7.535,8.761000000000001,10.558,12.533,8.729,5.037,6.327000000000001,9.294,10.784,4.439,7.018,10.907,6.903,9.039,15.28,10.56,5.935,3.839,8.094,5.649,7.181,7.979,5.642,9.847000000000001,10.800999999999998
11.206,6.412999999999999,4.842,10.919,14.825,9.662,7.715,6.096,8.192,8.054,5.142,6.15,9.091000000000001,9.274,3.9219999999999997,4.317,5.545,4.602,3.4789999999999996,10.693,8.517999999999999,6.877999999999999,7.853,4.002,3.0580000000000003,11.165999999999999,8.289,6.942,3.573,6.085,7.245,6.421,8.229,12.625,7.907,8.157,4.5089999999999995,4.362,12.777000000000001,13.232000000000001,6.784,4.89,5.404,4.676,4.95,6.678,4.453,12.017000000000001,8.026,8.049,15.785,13.482000000000001,6.369,5.6229999999999976,9.588,6.803,5.996,4.093,3.7739999999999996,8.049,4.768
11.206,6.412999999999999,4.842,15.940999999999999,16.883,14.952,10.67,7.124,11.356,9.705,6.907,7.124,13.734000000000002,11.568,3.9219999999999997,6.382999999999999,7.175,5.255,5.07,10.693,8.517999999999999,7.142,9.818,5.475,3.307,11.649000000000001,8.76,8.375,4.553,6.926,8.332,7.591,8.209,13.749,11.657,10.021,4.956,5.5120000000000005,13.107000000000001,17.997,9.081,5.419,5.94,6.186,6.155,8.312999999999999,5.6160000000000005,12.524000000000001,8.078,8.049,17.444000000000006,16.1,7.782,5.7829999999999995,9.457,9.94,12.505999999999998,6.6110000000000015,6.436,7.709,5.64
11.206,6.412999999999999,4.842,10.224,16.500999999999998,8.094,7.5070000000000014,12.241,16.221,7.81,3.543,4.062,5.662999999999999,11.435,6.931,7.007999999999999,5.211,3.5980000000000003,4.505,4.622,7.4689999999999985,8.941,10.027999999999999,3.365,4.649,9.424,6.4179999999999975,5.605,8.332,6.926,8.603,7.319,12.117,14.821,13.479000000000001,9.777999999999999,4.993,5.246,19.503,10.048,7.518,5.7989999999999995,5.601,5.041,5.396,7.155,5.185,17.683,10.79,14.729000000000001,16.019000000000002,13.47,8.19,10.299000000000001,16.108,7.6679999999999975,6.977,4.846,5.33,7.798999999999999,4.74
11.206,6.412999999999999,4.842,12.082,9.641,10.671,13.453,12.873,12.828,9.362,3.839,4.234,3.557,3.1319999999999997,8.961,12.422,18.354,11.212,10.302999999999999,9.056000000000001,6.268,8.762,8.806000000000003,6.528,4.793,9.49,11.04,11.205,7.14,6.601,5.313,7.747000000000001,6.222,10.24,8.937999999999997,6.05,7.697,6.431,9.237,12.468,9.845,5.369,4.1819999999999995,10.604000000000001,9.627,5.489,5.922999999999999,10.174,6.901,8.24,13.038,7.465,4.738,3.236,7.136,5.132999999999999,6.037999999999999,10.253,6.522,7.8320000000000025,6.914
9.361,6.83,7.942,6.4910000000000005,4.813,6.791,3.6489999999999996,3.688,3.958,4.073,4.591,5.261,7.688,5.978,3.6510000000000002,3.785,4.938,7.39,8.953,4.115,7.791,3.17,2.713,3.945,4.053999999999999,8.193999999999999,8.891,6.431,3.655,4.716,4.618,9.361,10.66,16.004,7.184,6.519,5.632999999999999,5.7860000000000005,3.8789999999999996,6.242000000000001,3.339,3.062,3.6060000000000003,5.0089999999999995,4.461,4.538,5.657,5.735,2.603,4.846,8.182,12.872,8.184,6.343,9.752,5.4,3.467,5.154,7.232,3.4,4.126
9.361,11.075,9.477,6.426,8.568,5.86,4.942,6.726,4.986000000000001,5.502999999999999,6.2520000000000024,8.042,7.572,8.35,8.208,5.7410000000000005,5.541,7.585,11.093,10.511,9.471,8.027000000000001,8.263,5.17,6.712999999999999,7.367000000000001,6.556,5.7970000000000015,13.654000000000002,12.222000000000001,7.16,5.666,4.284,5.188,4.399,11.41,11.425999999999998,7.819,6.756,3.38,6.726,6.66,14.99,18.441,10.72,4.875,6.624,3.928,5.404,10.219,6.599,6.5820000000000025,8.27,4.7810000000000015,19.002,8.785,6.78,5.351,6.46,7.892,4.917
9.361,8.508,7.9460000000000015,6.364,8.817,8.271,9.777999999999999,7.769,6.8320000000000025,9.035,6.9,5.078,5.318,3.036,4.311,8.856,6.5820000000000025,5.5329999999999995,7.872000000000001,4.7330000000000005,3.218,6.278,4.559,4.127,3.536,6.252999999999999,4.592,3.9960000000000004,3.0269999999999997,7.311,7.215,5.059,4.3069999999999995,4.187,5.4510000000000005,8.041,8.993,8.295,4.805,4.715,6.537000000000001,6.485,5.4620000000000015,5.3610000000000015,8.353,8.74,11.324000000000002,9.247,9.616,9.579,6.1720000000000015,6.4239999999999995,6.694,4.124,5.3629999999999995,5.975,7.607,13.257,8.244,7.442,8.941
9.361,14.588,9.472999999999999,5.888999999999999,10.431,5.995,4.547,8.837,7.36,3.377,4.459,7.3020000000000005,3.495,5.867999999999999,5.947,3.6639999999999997,4.715,4.398,3.636,8.514,9.423,12.470999999999998,11.561,8.13,9.604,10.68,9.043,4.622,10.822000000000001,16.339000000000002,19.567,17.559,13.482000000000001,5.955,6.9,7.9860000000000015,14.344000000000001,13.968,14.024000000000001,5.858,6.0360000000000005,10.899000000000001,5.143,7.291,15.761,17.711,8.059,8.414,5.242000000000001,10.709000000000001,12.936,25.698,14.581,8.21,5.597,12.23,12.477,6.471,7.551,7.386,6.225
9.361,6.255,8.857999999999997,5.118,9.76,6.309,4.859,4.4860000000000015,3.515,6.159,5.402,5.726,5.556,4.192,6.269,5.101,3.3369999999999997,7.5429999999999975,11.774000000000001,12.272,13.405999999999999,5.681,4.529,8.684,7.441,4.9319999999999995,4.095,9.272,14.308,6.062,4.145,4.063,4.377,4.948,5.7079999999999975,3.6710000000000003,3.528,5.3260000000000005,7.774,8.113,4.707,4.882,5.403,8.111,8.53,3.6060000000000003,6.074,5.602,8.328,11.17,7.2,4.151,3.157,4.711,4.953,5.061,3.345,3.562,6.105,11.042,6.109
9.361,6.83,7.942,6.4910000000000005,4.813,6.791,3.6489999999999996,3.688,3.958,4.073,4.591,5.261,7.688,5.978,3.6510000000000002,3.785,4.938,7.39,8.953,4.115,7.791,3.17,2.713,3.945,4.053999999999999,8.193999999999999,8.891,6.431,3.655,4.716,4.618,9.361,10.66,16.004,7.184,6.519,5.632999999999999,5.7860000000000005,3.8789999999999996,6.242000000000001,3.339,3.062,3.6060000000000003,5.0089999999999995,4.461,4.538,5.657,5.735,2.603,4.846,8.182,12.872,8.184,6.343,9.752,5.4,3.467,5.154,7.232,3.4,4.126
8.749,11.479000000000001,9.127,7.412000000000001,6.109,8.841000000000003,8.326,8.266,6.54,7.537000000000001,6.319,7.7520000000000024,9.924,9.192,6.5120000000000005,9.092,5.246,10.423,6.678,5.5520000000000005,4.61,3.733,6.584,5.947,6.481,6.271,4.173,6.593,5.655,4.149,8.228,13.511,12.437999999999999,13.749,5.718,4.587,8.49,7.682,5.073,4.485,9.824,15.229000000000001,6.359,7.215,4.362,4.737,5.18,6.058,3.6460000000000004,4.056,5.4639999999999995,7.779,8.442,5.598,5.624,5.782,9.652999999999999,8.921,3.875,6.42,6.061
8.749,8.827,6.8820000000000014,5.043,3.321,3.596,5.609,4.811,5.12,5.02,4.985,3.952,4.4319999999999995,12.047,11.225999999999999,8.636000000000001,5.255,8.574,6.026,5.226,5.778,4.785,4.957,6.4579999999999975,10.215,9.142000000000001,6.653,8.041,4.093,4.864,9.685,13.213,12.591,11.412,8.18,7.912000000000001,6.391,7.999,6.28,5.255,6.766,10.217,10.392999999999999,7.215,4.6419999999999995,4.024,4.766,4.6419999999999995,9.595,7.934,6.952000000000001,5.206,2.674,3.7760000000000002,2.113,12.780999999999999,17.541,9.802999999999999,3.839,6.336,4.018
8.749,8.827,6.712999999999999,7.416,6.61,8.633,8.722999999999999,8.752,6.021,9.407,9.135,8.972000000000003,9.558,9.11,8.969,7.046,7.601,5.7379999999999995,6.601,6.452000000000001,4.293,5.4220000000000015,4.93,5.325,5.6770000000000005,5.511,5.565,7.721,5.5820000000000025,4.1110000000000015,5.78,8.001,10.874,9.119,8.01,7.3,9.603,5.9460000000000015,6.312,4.425,5.285,10.231,6.261,4.428999999999999,5.526,6.195,4.046,4.2589999999999995,5.252999999999999,3.287,7.9179999999999975,12.45,6.526,3.7539999999999996,5.691,5.459,7.064,6.202999999999999,4.567,6.801,6.684
8.749,11.479000000000001,9.127,7.412000000000001,6.109,8.841000000000003,9.129,8.266,6.54,7.537000000000001,6.319,7.7520000000000024,9.924,9.192,6.5120000000000005,9.092,5.246,10.423,6.678,5.5520000000000005,4.61,3.733,6.584,5.947,6.481,6.271,4.173,6.593,5.655,4.149,8.228,13.511,12.437999999999999,13.749,5.718,4.587,8.49,7.682,5.073,4.485,9.824,15.229000000000001,6.359,7.215,4.362,4.737,5.18,6.058,3.6460000000000004,4.056,5.4639999999999995,7.779,8.442,5.598,5.624,5.782,9.652999999999999,8.921,3.875,6.42,6.061
8.749,8.827,6.712999999999999,7.416,6.61,8.633,8.722999999999999,8.752,6.021,9.407,9.135,8.972000000000003,9.558,9.11,8.969,7.046,7.601,5.7379999999999995,6.601,6.452000000000001,4.293,5.73,7.239,5.325,5.6770000000000005,5.511,5.565,7.721,5.5820000000000025,4.1110000000000015,5.78,8.001,10.874,9.119,8.01,7.3,9.603,5.9460000000000015,6.312,4.425,5.285,10.231,6.261,4.428999999999999,5.526,6.195,4.046,4.2589999999999995,5.252999999999999,3.287,7.9179999999999975,12.45,6.526,3.7539999999999996,5.691,5.459,7.064,6.202999999999999,4.567,6.801,6.684
8.749,8.827,5.4,5.856,4.908,7.361000000000001,9.129,7.638,4.586,6.335,6.2070000000000025,7.463999999999999,7.737,8.248,7.97,6.806,6.662999999999999,4.6530000000000005,5.492999999999999,6.317,4.041,3.758,4.645,5.345,4.968999999999999,5.8839999999999995,4.595,5.81,3.747,3.2039999999999997,4.713,7.037000000000001,8.318,9.955,8.304,5.082,7.027,5.511,4.224,3.091,5.537000000000001,9.616,4.768,3.7939999999999996,3.3689999999999998,4.33,3.8560000000000003,3.92,3.12,2.638,5.297999999999999,11.362,7.477,3.5410000000000004,4.4110000000000005,5.867999999999999,5.013999999999999,6.0120000000000005,4.348,5.122999999999998,5.83
8.749,11.322000000000001,8.568,6.7010000000000005,5.306,8.142999999999999,7.811,7.85,6.0889999999999995,7.247000000000001,5.537000000000001,7.138999999999999,9.258,8.841000000000003,6.255,8.857999999999997,5.118,9.76,6.309,4.859,4.4860000000000015,3.515,6.159,5.402,5.726,5.556,4.192,6.269,5.101,3.3369999999999997,7.5429999999999975,11.774000000000001,12.272,13.405999999999999,5.681,4.529,8.684,7.441,4.9319999999999995,4.095,9.272,14.308,6.062,4.145,4.063,4.377,4.948,5.7079999999999975,3.6710000000000003,3.528,5.3260000000000005,7.774,8.113,4.707,4.882,5.403,8.111,8.53,3.6060000000000003,6.074,5.602
8.749,11.479000000000001,9.127,7.412000000000001,6.109,8.841000000000003,9.129,8.266,6.54,7.537000000000001,6.319,7.7520000000000024,9.924,9.192,6.5120000000000005,9.092,5.246,10.423,6.678,5.5520000000000005,4.61,3.733,6.584,5.947,6.481,6.271,4.173,6.593,5.655,4.149,8.228,13.511,12.437999999999999,13.749,5.718,4.587,8.49,7.682,5.073,4.485,9.824,15.229000000000001,6.359,4.718,4.362,4.737,5.18,6.058,3.6460000000000004,4.056,5.4639999999999995,7.779,8.442,5.598,5.624,5.782,9.652999999999999,8.921,3.875,6.42,6.061
8.749,8.827,8.914,5.375,5.32,7.875,9.129,7.3610000000000015,5.772,6.44,6.246,6.625,6.251,8.686,6.977,8.738999999999999,4.823,9.286,7.3770000000000024,6.414,4.272,3.727,5.4910000000000005,6.367000000000001,5.4270000000000005,4.78,4.735,8.539,4.769,3.693,6.479,12.718,10.634,11.8,5.888999999999999,4.748,7.481,5.497000000000001,5.18,4.879,9.865,13.068,7.534,4.263,3.6719999999999997,5.526,3.8739999999999997,5.2810000000000015,4.367,4.081,6.4570000000000025,7.066,6.7139999999999995,4.9830000000000005,5.207000000000002,6.797999999999999,9.801,8.557,3.135,6.601,5.1320000000000014
7.348,8.224,12.254000000000001,8.496,11.322000000000001,17.418,6.598,12.845999999999998,13.873,13.424000000000001,5.782,4.338,3.865,5.003,9.578,8.209,9.251,6.1,4.739,5.442,2.7460000000000004,7.678,6.3420000000000005,4.013999999999999,5.38,13.345999999999998,11.413,7.567,8.994,9.37,7.021,4.709,4.148,9.088,13.544,7.294,10.527999999999999,9.082,5.678,7.279,23.921999999999997,6.382999999999999,5.4979999999999976,4.104,16.579,15.69,7.227,3.9360000000000004,2.739,9.491,12.998,9.711,7.224,9.613999999999999,5.17,5.404,9.408999999999999,6.685,9.243,8.003,7.811
7.348,6.667999999999999,6.702999999999999,14.663,12.652999999999999,10.668,8.33,7.692,12.275,11.505,12.124,8.996,6.761,7.872000000000001,8.052999999999999,5.843,7.547999999999999,4.647,1.382,6.898,6.86,5.797999999999999,9.888,6.921,5.075,14.387,7.527,8.619,10.763,7.9170000000000025,6.15,5.678999999999999,3.823,5.271,13.064,13.061,8.721,8.568999999999999,9.713,4.474,4.506,7.086,5.7589999999999995,11.479000000000001,9.702,9.517000000000001,8.375,4.0,2.947,6.018,9.51,8.03,6.888,9.008,4.82,11.458,12.349,6.185,7.2570000000000014,6.749,6.032
7.348,6.667999999999999,10.76,9.931000000000001,13.232999999999999,12.610999999999999,7.023,9.144,16.144000000000002,15.037,8.705,7.789,4.192,2.798,9.471,7.202000000000001,8.169,4.797,3.1289999999999996,6.294,5.1,8.033,9.296,6.0870000000000015,6.239,11.790999999999999,7.117999999999999,8.968,9.635,8.47,6.7589999999999995,5.47,4.98,6.256,15.423,11.075,9.334,10.345999999999998,11.036,6.231,6.101,5.348,7.122000000000001,13.979000000000001,12.377,8.547,6.712999999999999,4.757,3.111,6.82,7.143,8.578,8.625,9.769,5.5760000000000005,9.914,9.926,12.519,8.3,6.791,9.181000000000001
7.348,7.3820000000000014,11.175,7.25,10.307,17.651,7.279,14.017999999999999,12.419,11.758,6.067,4.125,3.662,5.7170000000000005,10.113,8.084,9.783999999999999,5.141,4.079,5.2829999999999995,2.461,6.577000000000001,6.2010000000000005,4.2780000000000005,5.04,13.027000000000001,10.535,6.537000000000001,15.697000000000001,16.373,6.317,4.473,4.1080000000000005,9.142999999999999,13.73,7.8820000000000014,11.507,9.738999999999999,5.439,5.7,19.596,6.795,4.702,9.68,14.994000000000002,14.704,7.527,3.694,2.307,8.676,14.184000000000001,9.74,7.495,9.601,4.603,5.7079999999999975,9.306000000000001,6.367999999999999,9.197000000000001,7.273,7.4220000000000015
