lagday0,lagday1,lagday2,lagday3,lagday4,lagday5,lagday6,lagday7,lagday8,lagday9,lagday10,lagday11,lagday12,lagday13,lagday14,lagday15,lagday16,lagday17,lagday18,lagday19,lagday20,lagday21,lagday22,lagday23,lagday24,lagday25,lagday26,lagday27,lagday28,lagday29,lagday30,lagday31,lagday32,lagday33,lagday34,lagday35,lagday36,lagday37,lagday38,lagday39,lagday40,lagday41,lagday42,lagday43,lagday44,lagday45,lagday46,lagday47,lagday48,lagday49,lagday50,lagday51,lagday52,lagday53,lagday54,lagday55,lagday56,lagday57,lagday58,lagday59,lagday60
45.565,41.35,29.89,45.11600000000001,48.855,48.679,48.07,47.05,45.775,46.911,35.536,30.644,37.235,45.365,51.894,43.514,36.737,38.119,40.79,40.103,38.059,39.956,48.337,44.976000000000006,41.019,35.003,36.045,35.647,38.129,39.176,34.988,34.786,27.437,34.996,40.646,41.502,47.249,49.949,53.191,38.776,47.893,52.137,41.417,39.304,33.217,29.541,38.922,36.1,39.863,32.493,31.062,36.823,37.681,35.04,28.626,33.941,38.395,32.86,37.015,27.68,26.462
45.565,41.35,44.218,32.191,41.115,35.049,41.401,44.646,50.889,48.914,34.861999999999995,37.12,35.076,41.681,41.7,34.573,42.36,40.302,31.436,43.278,39.274,45.343,42.663,39.384,41.675,41.549,38.503,40.656,38.25,37.717,34.403,35.066,36.29,35.738,41.334,41.896,45.469,36.941,34.914,41.898,46.536,37.774,42.108,34.133,37.522,33.22,38.553,33.964,44.919,29.54,29.594,39.713,33.163000000000004,14.563,27.223000000000006,31.085,31.556,19.245,32.858000000000004,23.516,11.02
50.786,56.551,61.597,64.983,46.184,49.595,46.333,59.018,53.843,52.253,50.987,34.707,46.61600000000001,52.827,60.896,53.21100000000001,48.158,31.483,30.366,35.629,39.739,37.891,43.074,40.656,27.767,47.662,54.32899999999999,48.25,47.218,45.71100000000001,56.418,52.91,51.274,35.686,26.423,31.074,24.65,46.109,52.255,47.832,35.62,49.39,52.151,43.215,40.177,31.332,21.195,25.31,27.411,31.403,46.238,49.737,45.793,49.38399999999999,48.931,51.648,48.7,53.26300000000001,51.692,39.716,38.817
50.786,56.551,61.597,64.983,42.709,45.145,44.419,59.456,56.93899999999999,56.768,52.785,49.959,37.17,45.67,54.495,58.124,49.987,35.102,34.01,45.25,46.096,39.554,37.964,38.92,39.552,44.221,53.458,64.092,53.918,63.536,62.794,68.672,58.33,54.852,33.495,41.599,43.33,43.674,61.74800000000001,54.881,41.12300000000001,45.131,48.714,40.962,27.509,35.415,37.494,41.182,31.283,23.778,36.436,42.706,46.649,43.419,43.834,43.216,42.50100000000001,39.056,39.452,49.519,44.469
50.786,56.551,61.597,64.983,42.709,45.145,44.419,59.456,56.93899999999999,56.768,52.785,49.959,37.17,45.67,54.495,58.124,49.987,35.102,34.01,45.25,46.096,39.554,37.964,38.92,39.552,44.221,53.458,64.092,49.218,38.266,62.794,68.672,58.33,54.852,33.495,41.599,43.33,43.674,61.74800000000001,54.881,41.12300000000001,45.131,48.714,40.962,27.509,35.415,37.494,41.182,31.283,23.778,36.436,42.706,46.649,43.419,43.834,43.216,42.50100000000001,39.056,39.452,49.519,44.469
50.786,56.551,61.597,64.983,42.709,45.145,44.419,59.456,56.93899999999999,56.768,52.785,49.959,37.17,45.67,54.495,58.124,49.987,35.102,34.01,45.25,46.096,39.554,37.964,38.92,39.552,44.221,53.458,64.092,49.218,38.266,62.794,68.672,58.33,54.852,33.495,41.599,43.33,43.674,61.74800000000001,54.881,41.12300000000001,45.131,48.714,40.962,27.509,35.415,37.494,41.182,31.283,23.778,36.436,42.706,46.649,43.419,43.834,43.216,42.50100000000001,39.056,39.452,49.519,44.469
50.786,56.551,61.597,64.983,55.353,63.011,63.092,56.35,54.889,53.181,45.979,42.714,49.957,52.286,60.464,55.74,45.41,41.13399999999999,38.414,43.38399999999999,44.5,44.743,41.981,44.761,47.50899999999999,50.4,60.18,53.269,44.458,54.39100000000001,61.76600000000001,57.736,48.99100000000001,46.325,41.65600000000001,39.104,38.865,62.76300000000001,52.94300000000001,49.947,48.283,54.006,54.402,50.412,35.013000000000005,30.516,45.323,36.213,31.124,30.594,36.328,32.883,42.076,57.103,55.639,54.538,50.323,53.877,49.162,42.719,41.011
50.786,56.551,61.597,64.983,55.353,63.011,63.092,56.35,54.889,53.181,45.979,42.714,49.957,52.286,60.464,55.74,45.41,41.13399999999999,38.414,43.38399999999999,44.5,44.743,41.981,44.761,47.50899999999999,50.4,60.18,53.269,44.458,54.39100000000001,61.76600000000001,57.736,48.99100000000001,46.325,41.65600000000001,39.104,38.865,62.76300000000001,52.94300000000001,49.947,48.283,54.006,54.402,50.412,35.013000000000005,30.516,45.323,36.213,31.124,30.594,36.328,32.883,42.076,57.103,55.639,54.538,50.323,53.877,49.162,42.719,41.011
57.82899999999999,51.208999999999996,46.078,50.68,37.429,46.438,51.57,53.898,47.773,43.361,33.484,46.122,44.206,29.914,35.491,36.698,38.363,45.419,22.306,25.522,30.423,37.143,39.34,28.247,26.592,38.01300000000001,33.55,38.159,37.549,43.90600000000001,47.609,49.184,39.294,33.277,47.81,43.71100000000001,42.305,34.954,38.772,40.028,42.047,37.995,42.687,45.094,34.204,32.775,41.277,38.828,41.45,39.057,40.396,41.84,40.648,24.701,30.673,34.823,40.731,42.857,32.664,29.468000000000004,28.009
57.82899999999999,51.208999999999996,65.075,63.458,55.326,67.688,63.612,55.403,55.925,51.862,46.162,49.403,48.148,56.65600000000001,57.624,63.559,58.731,48.791,57.039,42.302,53.382,64.868,62.453,57.007,57.02,62.31399999999999,64.175,62.066,56.53,51.51600000000001,64.156,48.062,42.363,42.182,49.133,46.669,56.146,34.954,57.825,58.298,53.362,53.584,48.029,49.284,56.069,56.152,53.137,48.799,42.485,38.805,50.17100000000001,52.87,49.375,50.931,48.357,44.972,43.834,43.76600000000001,52.762,48.47,50.538
57.82899999999999,51.208999999999996,65.075,63.458,55.326,67.688,63.612,55.403,55.925,51.862,46.162,49.403,48.148,56.65600000000001,57.624,63.559,58.731,48.791,57.039,42.302,53.382,64.868,48.909,55.593999999999994,57.02,62.31399999999999,64.175,62.066,56.53,51.51600000000001,64.156,48.062,42.363,42.182,49.133,46.669,56.146,55.495,57.825,58.298,53.362,53.584,48.029,49.284,56.069,56.152,53.137,48.799,42.485,38.805,50.17100000000001,52.87,49.375,50.931,48.357,44.972,43.834,43.76600000000001,52.762,48.47,50.538
57.82899999999999,51.225,42.371,44.164,43.7,43.918,44.909,45.258,45.163,40.036,36.592,41.819,37.219,37.269,38.342,35.274,38.895,44.742,29.872,31.542,40.209,43.804,35.381,35.711,21.672,35.651,35.31800000000001,37.19,41.423,43.379,39.331,42.323,35.13,42.714,40.058,44.881,40.109,38.354,37.165,37.011,41.066,40.581,38.849,39.037,35.7,40.262,43.043,43.254,41.312,37.956,41.445,45.754,39.898,35.976,34.833,36.04,38.378,40.646,43.662,38.718,34.576
57.82899999999999,51.225,42.371,44.164,43.7,43.918,44.909,45.258,45.163,40.036,36.592,41.819,37.219,37.269,38.342,35.274,38.895,44.742,29.872,31.542,40.209,43.804,35.381,35.711,21.672,35.651,35.31800000000001,37.19,41.423,43.379,39.331,42.323,35.13,42.714,40.058,44.881,39.95,38.354,37.165,37.011,41.066,40.581,38.849,39.037,35.7,40.262,43.043,43.254,41.312,37.956,41.445,45.754,39.898,35.976,34.833,36.04,38.378,40.646,43.662,38.718,34.576
57.82899999999999,51.208999999999996,46.078,50.68,37.429,46.438,51.57,53.898,47.773,43.361,33.484,46.122,44.206,29.914,35.491,36.698,38.363,45.419,22.306,25.522,30.423,37.143,39.34,28.247,26.592,38.01300000000001,33.55,38.159,37.549,43.90600000000001,47.609,49.184,39.294,33.277,47.81,43.71100000000001,42.305,34.954,38.772,40.028,42.047,37.995,42.687,45.094,34.204,32.775,41.277,38.828,41.45,39.057,40.396,41.84,40.648,24.701,30.673,34.823,40.731,42.857,32.664,29.468000000000004,28.009
57.82899999999999,51.225,42.371,44.164,43.7,43.918,44.909,45.258,45.163,40.036,36.592,41.819,37.219,37.269,38.342,35.274,38.895,44.742,29.872,31.542,40.209,43.804,35.381,35.603,21.672,35.651,35.31800000000001,37.19,41.423,43.379,39.331,42.323,35.13,42.714,40.058,44.881,39.95,38.354,37.165,37.011,41.066,40.581,38.849,39.037,35.7,40.262,43.043,43.254,41.312,37.956,41.445,45.754,39.898,35.976,34.833,36.04,38.378,40.646,43.662,38.718,34.576
57.82899999999999,51.208999999999996,46.078,50.68,37.429,46.438,51.57,53.898,47.773,43.361,33.484,46.122,44.206,29.914,35.491,36.698,38.363,45.419,22.306,25.522,30.423,37.143,39.34,28.247,26.592,38.01300000000001,33.55,38.159,37.549,43.90600000000001,47.609,49.184,39.294,33.277,47.81,43.71100000000001,42.305,34.954,38.772,40.028,42.047,37.995,42.687,45.094,34.204,32.775,41.277,38.828,41.45,39.057,40.396,41.84,40.648,24.701,30.673,34.823,40.731,42.857,32.664,29.468000000000004,28.009
57.82899999999999,51.208999999999996,46.375,55.69300000000001,58.545,63.24,45.844,59.70399999999999,65.66,62.055,62.992,58.93600000000001,58.082,64.43,60.441,71.774,68.77,54.005,63.898,60.28,61.534,59.181,59.776,50.62300000000001,55.896,54.423,56.113,57.232,51.089,61.964,59.42,61.208,46.175,66.07300000000001,60.593,61.825,58.221,73.255,55.681,47.31,48.124,46.438,54.606,48.422,53.16,57.347,54.518,58.806,70.72399999999998,49.874,52.328,46.48,51.278,51.94600000000001,47.795,54.489,57.342,51.44,51.04600000000001,48.242,56.424
57.82899999999999,51.208999999999996,46.078,50.68,37.429,46.438,51.57,53.898,47.773,43.361,33.484,46.122,44.206,29.914,35.491,36.698,38.363,45.419,22.306,25.522,30.423,37.143,39.34,28.247,26.592,38.01300000000001,33.55,38.159,37.549,43.90600000000001,47.609,49.184,39.294,33.277,47.81,43.71100000000001,42.305,34.954,38.772,40.028,42.047,37.995,42.687,45.094,34.204,32.775,41.277,38.828,41.45,39.057,40.396,41.84,40.648,24.701,30.673,34.823,40.731,42.857,32.664,29.468000000000004,28.009
57.82899999999999,51.225,42.371,44.164,43.7,43.918,44.909,45.258,45.163,40.036,36.592,41.819,37.219,37.269,38.342,35.274,38.895,44.742,29.872,31.542,40.209,43.804,35.381,35.711,21.672,35.651,35.31800000000001,37.19,41.423,43.379,39.331,42.323,35.13,42.714,40.058,44.881,39.95,38.354,37.165,37.011,41.066,40.581,38.849,39.037,35.7,40.262,43.043,43.254,41.312,37.956,41.445,45.754,39.898,35.976,34.833,36.04,38.378,40.646,43.662,38.718,34.576
57.82899999999999,51.208999999999996,46.078,50.68,37.429,46.438,51.57,53.898,47.773,43.361,33.484,46.122,44.206,29.914,35.491,36.698,38.363,45.419,22.306,25.522,30.423,37.143,39.34,28.247,26.592,38.01300000000001,33.55,38.159,37.549,43.90600000000001,47.609,49.184,39.294,33.277,47.81,43.71100000000001,42.305,34.954,38.772,40.028,42.047,37.995,42.687,45.094,34.204,32.775,41.277,38.828,41.45,39.057,40.396,41.84,40.648,24.701,30.673,34.823,40.731,42.857,32.664,29.468000000000004,28.009
57.82899999999999,51.208999999999996,63.839,66.54,59.886,67.389,61.59,67.345,59.523,56.615,49.578,47.647,53.39,55.82899999999999,61.523,64.962,57.76600000000001,43.904,52.398,55.163,55.478,66.612,48.909,55.593999999999994,56.879,63.422,65.62899999999999,59.164,55.895,51.217,64.014,52.214,41.1,43.801,56.252,60.914,62.559,63.01300000000001,54.914,54.073,51.317,53.793,50.022,50.37,53.827,54.415,56.187,55.624,45.339,42.633,55.252,53.353,50.767,45.19300000000001,46.982,45.514,43.4,38.476,52.226000000000006,48.637,44.08600000000001
57.82899999999999,51.208999999999996,46.078,50.68,37.429,46.438,51.57,53.898,47.773,43.361,33.484,46.122,44.206,29.914,35.491,36.698,38.363,45.419,22.306,25.522,30.423,37.143,39.34,28.247,26.592,38.01300000000001,33.55,38.159,37.549,43.90600000000001,47.609,49.184,39.294,33.277,47.81,43.71100000000001,42.305,34.954,38.772,40.028,42.047,37.995,42.687,45.094,34.204,32.775,41.277,38.828,41.45,39.057,40.396,41.84,40.648,24.701,30.673,34.823,40.731,42.857,32.664,29.468000000000004,28.009
57.82899999999999,51.208999999999996,63.839,66.54,59.886,67.389,61.59,67.345,59.523,56.615,49.578,47.647,53.39,55.82899999999999,61.523,64.962,57.76600000000001,43.904,52.398,55.163,55.478,66.612,67.878,61.74800000000001,56.879,63.422,65.62899999999999,59.164,55.895,51.217,64.014,52.214,41.1,43.801,56.252,60.914,62.559,63.01300000000001,54.914,54.073,51.317,53.793,50.022,50.37,53.827,54.415,56.187,55.624,45.339,42.633,55.252,53.353,50.767,45.19300000000001,46.982,45.514,43.4,38.476,52.226000000000006,48.637,44.08600000000001
47.641999999999996,44.13399999999999,38.763000000000005,31.506,53.394,52.11,70.743,63.847,59.372,61.297,66.813,66.277,60.279,39.659,57.076,58.64100000000001,52.648,61.59,61.688,65.59899999999999,58.058,57.703,50.699,52.559,53.885,59.898,50.717,54.541,58.86600000000001,53.569,47.084,50.27,45.153,53.74100000000001,54.859,55.68899999999999,56.583,53.682,54.188,51.145,53.95,53.674,56.858,53.195,53.53,55.072,58.066,52.75,55.051,65.556,60.66,52.31800000000001,51.953,52.00100000000001,52.235,50.453,57.422,49.62300000000001,45.45399999999999,42.593,42.987
47.641999999999996,44.13399999999999,38.763000000000005,31.506,53.394,52.11,70.743,63.847,59.372,61.297,66.813,66.277,60.279,62.525,57.076,58.64100000000001,52.648,61.59,61.688,65.59899999999999,58.058,57.703,50.699,52.559,53.885,59.898,50.717,54.541,58.86600000000001,53.569,47.084,50.27,45.153,53.74100000000001,54.859,55.68899999999999,56.583,53.682,54.188,51.145,53.95,53.674,56.858,53.195,53.53,55.072,58.066,52.75,55.051,65.556,60.66,52.31800000000001,51.953,52.00100000000001,52.235,50.453,57.422,49.62300000000001,45.45399999999999,42.593,42.987
47.641999999999996,44.13399999999999,38.763000000000005,31.506,51.393,59.929,68.436,60.832,54.264,57.736,58.824,58.545,50.50899999999999,51.008,52.573,52.574,56.532,54.35,55.31399999999999,51.291,53.977,51.976000000000006,55.995,51.831,45.563,48.988,53.165,49.084,58.403,51.736,41.636,47.782,45.333,51.55,53.462,51.066,51.549,47.50100000000001,45.703,45.16,50.315,50.969,54.268,50.9,52.73,57.337,58.137,49.987,52.556,56.532,57.18,50.45,47.345,46.89,47.855,48.49100000000001,47.39100000000001,47.783,43.118,44.054,42.1
47.641999999999996,44.13399999999999,38.763000000000005,31.506,53.394,52.11,70.743,63.847,59.372,61.297,66.813,66.277,60.279,62.525,57.076,58.64100000000001,52.648,61.59,61.688,65.59899999999999,58.058,57.703,50.699,52.559,53.885,59.898,50.717,54.541,58.86600000000001,53.569,47.084,50.27,45.153,53.74100000000001,54.859,55.68899999999999,56.583,53.682,54.188,51.145,53.95,53.674,56.858,53.195,53.53,55.072,58.066,52.75,55.051,65.556,60.66,52.31800000000001,51.953,52.00100000000001,52.235,50.453,57.422,49.62300000000001,45.45399999999999,42.593,42.987
31.913,31.503,33.038000000000004,48.77,48.922,40.085,45.845,27.988000000000003,26.811,37.331,41.902,45.2,52.49100000000001,48.238,40.985,41.725,47.232,53.538,36.275,50.992,54.298,52.03,49.179,34.012,47.198,40.612,35.999,51.681,48.203,46.42,48.778,34.833,43.655,40.404,44.455,52.90600000000001,61.326,62.659,43.575,54.83,48.364,50.975,41.154,50.488,32.102,51.993,47.95399999999999,37.375,38.145,34.072,48.736,41.003,40.224,41.462,43.705,31.6,24.533,53.164,61.577,42.227,41.672
46.213,46.373999999999995,48.89100000000001,37.282,44.387,51.697,56.37,54.777,52.49800000000001,52.35,53.26,41.121,50.362,48.139,40.365,34.838,46.085,54.96100000000001,49.458,45.236,33.724000000000004,40.298,57.12600000000001,40.934,39.121,40.581,38.798,43.982,51.576,43.541,37.343,30.536,32.24,33.838,49.953,50.93899999999999,42.11600000000001,37.899,52.003,49.94600000000001,44.675,52.232,41.324,33.164,42.285,40.502,43.559,39.202,47.162,29.48,39.676,36.111,36.395,37.522,38.279,44.974,41.39,35.332,44.258,41.084,38.65
46.213,46.373999999999995,45.303,42.379,54.464,46.651,52.403,50.574,56.418,49.049,44.319,52.212,50.887,41.84,46.752,43.761,48.431,51.773,46.094,41.004,44.674,38.512,43.084,41.523,45.698,41.714,39.203,47.078,45.719,44.985,45.38399999999999,44.761,40.905,39.37300000000001,45.701,42.729,37.83,39.362,45.764,47.13,45.087,49.892,43.15600000000001,39.608,39.775,40.462,39.811,41.684,39.31,40.49,40.488,38.946,35.541,44.534,45.063,44.615,42.624,41.087,26.093000000000004,34.651,40.927
46.213,46.373999999999995,45.514,40.942,47.397,60.191,59.499,42.102,57.021,50.527,47.378,41.38,52.38399999999999,42.313,41.465,45.91,48.268,47.32899999999999,47.959,43.379,34.041,42.242,43.448,41.487,39.778,38.997,38.808,47.069,43.286,40.716,34.605,35.219,38.919,40.223,41.944,48.622,40.397,37.805,46.074,43.114,49.66,47.85,43.128,44.572,42.414,41.058,40.471,43.709,36.369,43.265,39.54,42.002,37.773,40.744,45.62300000000001,41.749,39.293,41.631,42.44,39.507,44.244
46.213,46.373999999999995,46.119,44.33,38.791,39.947,40.103,54.555,49.203,50.713,47.57100000000001,50.42100000000001,53.434,53.91,45.441,42.065,40.909,37.51,45.802,47.551,46.967,42.218,30.256,38.669,40.055,40.008,39.159,35.871,41.847,42.199,39.667,33.28,37.611,38.483,37.26,42.12,38.459,38.266,39.811,39.8,48.048,44.727,48.438,47.048,39.421,41.755,38.199,36.764,37.99800000000001,33.418,37.932,39.408,36.993,39.062,42.057,41.334,41.882,36.407,44.444,42.244,40.86
46.213,46.373999999999995,57.76300000000001,59.085,58.826,49.417,48.069,47.273,49.782,52.682,48.6,51.743,52.197,53.114,57.785,51.82899999999999,50.687,52.365,47.983,48.57100000000001,59.203,53.32899999999999,44.81100000000001,47.846,43.94300000000001,53.385,50.022,46.243,46.99,53.747,54.419,51.023,50.658,53.026,50.213,47.474,47.206,52.06399999999999,50.633,46.837,43.78100000000001,47.807,49.845,51.822,46.606,49.669,43.78,45.592,34.839,27.222,28.963,35.713,31.739,36.37,42.298,49.493,40.484,44.845,37.779,37.293,36.096
46.213,46.373999999999995,41.783,35.243,37.886,50.383,50.765,45.227,46.463,47.173,42.058,40.684,45.705,39.844,35.181999999999995,40.427,14.996,37.774,38.75,33.132,32.131,16.284000000000002,30.892,41.059,34.271,34.34,36.523,44.074,42.611,38.352,31.881,35.988,31.897,38.297,43.289,28.793000000000006,35.549,35.425,43.396,27.398000000000003,44.934,45.427,27.843000000000004,33.41,33.644,23.754,31.947,35.619,25.261,33.791,34.857,33.431,31.678,39.885,37.878,31.147,21.215,28.995,28.299,20.691,35.113
55.995,51.976000000000006,32.003,42.664,41.15,43.09,39.484,40.344,35.359,36.79,37.432,36.081,42.733,45.76600000000001,48.42,52.75100000000001,52.295,50.62300000000001,48.395,54.631,49.619,56.823,52.904,49.64,44.964,41.646,39.977,52.018,48.026,42.807,42.589,48.394,46.495,48.27,43.431,39.542,43.34,46.969,44.341,33.993,32.769,44.147,45.12,47.431,38.653,42.951,42.54,46.978,44.4,40.835,37.926,38.18,40.356,44.52,43.54600000000001,43.228,34.512,36.823,38.235,32.793,36.308
55.995,51.976000000000006,28.821,32.982,36.078,52.495,47.004,40.803,37.158,25.785,42.056,44.479,51.462,55.194,60.426,62.192,55.826,49.67,47.153,48.112,40.966,32.102,50.03100000000001,46.24800000000001,44.664,43.11600000000001,42.985,46.868,32.977,41.151,42.62600000000001,39.613,38.968,33.55,39.726,52.01600000000001,47.459,40.421,42.904,34.84,44.092,52.843,42.382,46.102,47.435,43.977,44.69,47.332,43.57899999999999,38.886,42.926,46.235,38.234,44.395,53.243,49.51,37.719,28.946,28.836,36.689,42.057
58.702,57.08600000000001,59.636,54.778,52.32,45.03100000000001,44.409,55.949,58.846,55.197,54.804,45.403,55.168,60.645,58.526,52.941,52.179,51.218,45.74800000000001,48.08600000000001,52.292,48.39,51.979,59.653,55.804,56.542,59.235,55.431,53.006,46.165,48.01300000000001,42.365,56.532,52.284,45.49100000000001,49.887,52.758,63.51600000000001,57.506,52.607,46.032,46.277,46.353,47.96100000000001,49.702,50.349,55.084,53.092,48.307,52.472,47.639,45.951,46.63,44.023,47.09,50.109,41.433,43.639,52.995,49.26600000000001,43.666
58.702,57.086000000000006,59.636,52.188,55.005,44.33,29.837,45.374,58.698,47.737,49.566,50.403,67.017,73.196,59.98,60.37600000000001,57.484,51.354,49.636,34.201,48.221,55.124,54.036,58.16,50.79600000000001,68.152,60.727,45.681,51.27,46.373999999999995,46.213,41.28100000000001,61.371,56.158,46.62600000000001,39.463,51.956,55.617,67.532,61.67100000000001,49.111,49.606,40.269,58.502,47.417,36.49,42.323,41.627,51.053,57.968,52.32100000000001,38.903,49.627,39.581,42.56,48.302,43.049,46.185,52.578,50.268,44.774
58.702,57.086000000000006,59.636,52.188,55.005,44.33,29.837,45.374,58.698,47.737,49.566,50.403,67.017,73.196,36.788000000000004,60.37600000000001,57.484,51.354,49.636,34.201,48.221,55.124,54.036,58.16,50.79600000000001,68.152,60.727,45.681,51.27,60.274,62.547,41.28100000000001,61.371,56.158,46.62600000000001,39.463,51.956,55.617,67.532,61.67100000000001,49.111,49.606,40.269,58.502,47.417,36.49,42.323,41.627,51.053,57.968,52.32100000000001,38.903,49.627,39.581,42.56,48.302,43.049,46.185,52.578,50.268,44.774
58.702,57.086000000000006,59.636,53.276,54.02,42.688,29.077,45.437,59.101000000000006,52.725,43.574,49.38399999999999,63.382,67.898,56.115,58.224,57.127,51.928,50.6,35.36199999999999,47.006,51.828,53.353,55.975,52.703,67.726,61.7,45.299,47.497,59.456,59.187,43.467,61.768,54.433,46.035,39.843,50.487,51.875,58.24,61.724,48.208,47.861,35.014,51.224,46.203,41.565,34.299,41.067,51.492,54.50899999999999,48.611,35.704,43.639,34.443000000000005,41.31,46.372,40.665,40.66,52.01,46.187,39.453
58.702,57.086000000000006,59.636,52.188,55.005,44.33,29.837,45.374,58.698,47.737,49.566,50.403,67.017,73.196,59.98,60.37600000000001,57.484,51.354,49.636,34.201,48.221,55.124,54.036,58.16,50.79600000000001,68.152,60.727,45.681,51.27,60.274,62.547,41.28100000000001,61.371,56.158,46.62600000000001,39.463,51.956,55.617,67.532,61.67100000000001,49.111,49.606,40.269,58.502,47.417,36.49,42.323,41.627,51.053,57.968,52.32100000000001,38.903,49.627,39.581,42.56,48.302,43.049,46.185,52.578,50.268,44.774
58.702,57.086000000000006,59.636,52.188,55.005,44.33,29.837,45.374,58.698,47.737,49.566,50.403,67.017,73.196,59.98,60.37600000000001,57.484,51.354,49.636,34.201,48.221,55.124,54.036,58.16,50.79600000000001,68.152,60.727,45.681,51.27,60.274,62.547,41.28100000000001,61.371,56.158,46.62600000000001,39.463,51.956,55.617,67.532,61.67100000000001,49.111,49.606,40.269,58.502,47.417,36.49,42.323,41.627,51.053,57.968,52.32100000000001,38.903,49.627,39.581,42.56,48.302,43.049,46.185,52.578,50.268,44.774
58.702,57.086000000000006,59.636,52.188,55.005,44.33,29.837,45.374,58.698,47.737,49.566,50.403,67.017,73.196,59.98,60.37600000000001,57.484,51.354,49.636,34.201,48.221,55.124,54.036,58.16,50.79600000000001,68.152,60.727,45.681,51.27,60.274,62.547,41.28100000000001,61.371,56.158,46.62600000000001,39.463,51.956,55.617,67.532,61.67100000000001,49.111,49.606,40.269,58.502,47.417,36.49,42.323,41.627,51.053,57.968,52.32100000000001,38.903,49.627,39.581,42.56,48.302,43.049,46.185,52.578,50.268,44.774
58.702,57.086000000000006,59.636,52.188,55.005,44.33,29.837,45.374,58.698,47.737,49.566,50.403,67.017,73.196,59.98,60.37600000000001,57.484,51.354,49.636,34.201,48.221,55.124,54.036,58.16,50.79600000000001,68.152,60.727,45.681,51.27,60.274,62.547,41.28100000000001,61.371,56.158,46.62600000000001,39.463,51.956,55.617,67.532,61.67100000000001,49.111,49.606,40.269,58.502,47.417,36.49,42.323,41.627,51.053,57.968,52.32100000000001,38.903,49.627,39.581,42.56,48.302,43.049,46.185,52.578,50.268,44.774
47.218,45.71100000000001,56.418,52.91,51.274,35.686,26.423,31.074,24.65,46.109,52.255,47.832,35.62,49.39,52.151,43.215,40.177,31.332,21.195,25.31,27.411,31.403,46.238,49.737,45.793,49.38399999999999,48.931,51.648,48.7,53.26300000000001,51.692,39.716,38.817,47.908,49.355,54.792,44.596,36.957,39.311,48.124,30.117,31.991,36.74800000000001,42.233,58.295,49.542,43.249,32.418,34.103,48.075,39.707,39.661,54.005,42.878,40.684,40.721,39.393,42.453,55.27,51.231,51.822
49.68600000000001,46.725,56.25100000000001,54.68600000000001,48.74100000000001,45.319,57.511,53.143,48.911,45.853,41.898,38.216,38.372,41.07899999999999,42.348,43.12300000000001,44.58,47.733,27.873,35.802,58.037,52.499,45.294,45.599,41.426,40.819,49.65,46.361,44.776,42.036,36.152,24.072,44.36600000000001,41.03,36.641,31.909,38.715,40.202,35.096,36.666,44.743,18.821,30.263,41.84,41.83,36.186,43.17,40.491,35.77,41.343,35.31800000000001,32.172,39.215,30.267,40.474,42.18,36.787,35.156,40.88,36.724,32.806999999999995
49.68600000000001,46.725,56.25100000000001,54.68600000000001,48.74100000000001,45.319,57.511,53.143,48.911,45.853,41.898,38.216,38.372,41.07899999999999,42.348,43.12300000000001,44.58,47.733,27.873,35.802,58.037,52.499,45.294,45.599,41.426,40.819,49.65,46.361,44.776,42.036,36.152,24.072,44.36600000000001,41.03,36.641,31.909,38.715,40.202,35.096,36.666,44.743,18.821,30.263,41.84,41.83,36.186,43.17,40.491,35.77,41.343,35.31800000000001,32.172,39.215,30.267,40.474,42.18,36.787,35.156,40.88,36.724,32.806999999999995
49.68600000000001,46.725,56.25100000000001,54.68600000000001,48.74100000000001,45.319,57.511,53.143,48.911,45.853,41.898,38.216,38.372,41.07899999999999,42.348,43.12300000000001,44.58,47.733,27.873,35.802,58.037,52.499,45.294,45.599,41.426,40.819,49.65,46.361,44.776,42.036,36.152,24.072,44.36600000000001,41.03,36.641,31.909,38.715,40.202,35.096,36.666,44.743,18.821,30.263,41.84,41.83,36.186,43.17,40.491,35.77,41.343,35.31800000000001,32.172,39.215,30.267,40.474,42.18,36.787,35.156,40.88,36.724,32.806999999999995
50.755,44.412,47.193000000000005,50.324,44.609,44.934,58.905,57.831,56.929,51.958,54.215,53.929,55.16,57.051,49.813,49.562,51.393,54.299,56.515,54.279,53.65600000000001,50.201,52.786,55.583,55.262,57.399,58.551,49.969,46.373999999999995,46.213,55.709,51.342,48.66,44.765,54.713,47.885,52.651,54.70399999999999,48.86600000000001,48.185,52.885,50.70399999999999,54.74,53.817,50.971,54.333,47.725,51.54,52.601000000000006,51.347,46.12300000000001,49.785,46.017,48.238,51.497,49.947,46.91,50.764,47.703,45.826,46.584
50.755,44.412,47.193000000000005,50.324,44.609,44.934,58.905,57.831,56.929,51.958,54.215,53.929,55.16,57.051,49.813,49.562,51.393,54.299,56.515,54.279,53.65600000000001,50.201,52.786,55.583,55.262,57.399,58.551,49.969,47.976000000000006,56.19,55.709,51.342,48.66,44.765,54.713,47.885,52.651,54.70399999999999,48.86600000000001,48.185,52.885,50.70399999999999,54.74,53.817,50.971,54.333,47.725,51.54,52.601000000000006,51.347,46.12300000000001,49.785,46.017,48.238,51.497,49.947,46.91,50.764,47.703,45.826,46.584
